text,label
"<sent-1> article 478
performance made to a person that does not constitute a person authorized to accept the performance (meaning the obligee or a third party authorized to accept performance based on the provisions of laws and regulations or the manifestation of intention of the parties; the same applies hereinafter) but that appears to be the person authorized to accept the performance in light of common sense in the transaction is effective only if the person effecting performance was acting in good faith and without negligence.<sent-1> <sent-2> any performance made vis-a-vis a quasi-possessor of a claim is effective when the performer acts without knowledge, and is free from any negligence.<sent-2>",0
"<sent-1> article 6
(1) a minor who is permitted to conduct one or multiple types of business has the same capacity to act as an adult as far as that business is concerned.
(2) in a case as referred to in the preceding paragraph, if there are grounds that make the minor unable to sustain that business, the legal representative may revoke or limit the permission therefor in accordance with the provisions of part iv (relatives).<sent-1> <sent-2> a minor who is permitted to carry on one or more kinds of business shall have the same capacity to act as a person of the age of majority as far as such business is concerned.<sent-2>",1
"<sent-1> article 120
(1) an act that is voidable on the grounds of the qualified legal capacity to act of the person who did the act may be rescinded only by the person with qualified legal capacity (in the case of an act performed by the person as a legal representative of another person with limited capacity, including that other person with limited capacity), or an agent or successor thereof, or a person who has the authority to give consent thereto.
(2) an act that is voidable on the grounds of a mistake, fraud or duress may be rescinded only by the person who made the defective manifestation of intention, or an agent or successor thereof.<sent-1> <sent-2> a minor may rescind the juristic act which is performed without the consent of his/her satutory agent individually.<sent-2>",1
"<sent-1> article 102
an act that a person with qualified legal capacity performs as an agent of another person may not be rescinded on the grounds of qualified legal capacity;provided, however, that this does not apply to an act performed by a person with qualified legal capacity as a legal representative of another person with qualified legal capacity.<sent-1> <sent-2> a minor may not become an agent.<sent-2>",0
"<sent-1> article 95
(1) a manifestation of intention is voidable if it is based on either of the following mistakes, and the mistake is material in light of the purpose of the juridical act and the common sense in the transaction:
(i) a mistake wherein the person lacks the intention that corresponds to the manifestation of intention; or
(ii) a mistake wherein the person making the manifestation of intention holds an understandings that does not correspond to the truth with regard to the circumstances which the person has taken as the basis for the juridical act.
(2) a manifestation of intention under the provisions of item (ii) of the preceding paragraph may be rescinded only if it has been indicated that the circumstances in question are being taken as the basis for the juridical act.
(3) if a mistake is due to gross negligence on the part of the person making the manifestation of intention, that person may not rescind a manifestation of intention as under paragraph (1), except in the following cases:
(i) if the other party knew, or did not know due to gross negligence, of the mistake on the part of the person making the manifestation of intention; or
(ii) if the other party was under the same mistake as the person making the manifestation of intention.
(4) the rescission of a manifestation of intention under the provisions of paragraph (1) may not be duly asserted against a third party in good faith acting without negligence.<sent-1> <sent-2> even if there is a mistake in any element of the juristic act in question and manifestation of intention is induced by the mistake, the person who made the manifestation of intention may not assert such nullity of the manifestation of intention by mistake if twenty years has elapsed from the time of the manifestation of intention.<sent-2>",0
"<sent-1> article 95
(1) a manifestation of intention is voidable if it is based on either of the following mistakes, and the mistake is material in light of the purpose of the juridical act and the common sense in the transaction:
(i) a mistake wherein the person lacks the intention that corresponds to the manifestation of intention; or
(ii) a mistake wherein the person making the manifestation of intention holds an understandings that does not correspond to the truth with regard to the circumstances which the person has taken as the basis for the juridical act.
(2) a manifestation of intention under the provisions of item (ii) of the preceding paragraph may be rescinded only if it has been indicated that the circumstances in question are being taken as the basis for the juridical act.
(3) if a mistake is due to gross negligence on the part of the person making the manifestation of intention, that person may not rescind a manifestation of intention as under paragraph (1), except in the following cases:
(i) if the other party knew, or did not know due to gross negligence, of the mistake on the part of the person making the manifestation of intention; or
(ii) if the other party was under the same mistake as the person making the manifestation of intention.
(4) the rescission of a manifestation of intention under the provisions of paragraph (1) may not be duly asserted against a third party in good faith acting without negligence.
article 96
(1) a manifestation of intention based on fraud or duress is voidable.
(2) if a third party commits a fraud inducing a first party to make a manifestation of intention to a second party, that manifestation of intention is voidable only if the second party knew or could have known that fact.
(3) the rescission of a manifestation of intention induced by fraud under the provisions of the preceding two paragraphs may not be duly asserted against a third party in good faith acting without negligence.<sent-1> <sent-2> if there is a mistake in any element of the juristic act which is induced by any fraud and manifestation of intention is induced by the mistake,the person who made the manifestation of intention may assert such nullity of the manifestation of intention by mistake.<sent-2>",1
"<sent-1> article 9
a juridical act performed by an adult ward is voidable;provided, however, that this does not apply to the purchase of daily necessities or to any other act involved in day-to-day life.<sent-1> <sent-2> in the case where an adult ward, (a) purchased a daily household item from (b), even if (b) did not know that (a) was an adult ward, his/her guardian of adult, (c) may rescind the contract for sale of the daily household item.<sent-2>",0
"<sent-1> article 98-2
any person may not assert a manifestation of intention against the other party thereto if that other party had no mental capacity or was a minor or an adult ward at the time of receiving it;provided, however, that this does not apply after either of the following persons learns of the manifestation of intention:
(i) the legal representative of the other party; or
(ii) the other party, after that other party's mental capacity has been restored or after that other party has become a person with capacity to act.<sent-1> <sent-2> in the case where (a) is an adult ward at the time when (a) receives a manifestation of intention of cancellation of a contract, the cancellation of the contract shall not take effect until (a)'s guardian of adult, (c) has acquired the knowledge of (b)'s manifestation of intention of cancellation of the contract.<sent-2>",1
"<sent-1> article 526
if an offeror dies, comes to be in a constant state wherein the offeror lacks mental capacity, or becomes subject to restrictions on legal capacity to act after issuing notice of the offer, and the offeror has manifested the intention not to make the offer effective should any of these facts occur, or the other party comes to know that any of these facts has occurred before issuing a notice of acceptance, that offer is not effective.<sent-1> <sent-2> in the case where (a) loses his/her capacity to act after the dispatch of the notice of an offer of a contract to (b), who is a person at a distance, even if (b) knows such fact, the offer of the contract shall become effective.<sent-2>",0
"<sent-1> article 97
(1) a manifestation of intention becomes effective at the time notice thereof reaches the other party.
(2) if the other party prevents notice of a manifestation of intention from reaching them without a legitimate reason, the notice is deemed to have reached that party at the time it would have normally reached them.
(3) the effect of a manifestation of intention is not impaired even if the person making it dies, loses mental capacity, or becomes subject to restrictions on their legal capacity to act after having sent the notice.<sent-1> <sent-2> in the case where (a) loses his/her capacity to act after the dispatch of the notice of cancellation of a contract to (b), who is a person at a distance, even if (b) knows such fact, the cancellation of the contract shall become effective.<sent-2>",1
"<sent-1> article 97
(1) a manifestation of intention becomes effective at the time notice thereof reaches the other party.
(2) if the other party prevents notice of a manifestation of intention from reaching them without a legitimate reason, the notice is deemed to have reached that party at the time it would have normally reached them.
(3) the effect of a manifestation of intention is not impaired even if the person making it dies, loses mental capacity, or becomes subject to restrictions on their legal capacity to act after having sent the notice.<sent-1> <sent-2> in the case where (a) loses his/her capacity to act after the dispatch of the notice of acceptance of a contract to (b), who is a person at a distance, even if (b) knows such fact, the contract shall be formed.<sent-2>",1
"<sent-1> article 117
(1) a person who concludes a contract as an agent of another person is liable to the counterparty for the performance of the contract or compensation for loss or damage, as chosen by the counterparty, unless the person proves the authority to represent or the principal ratifies the contract.
(2) the provisions of the preceding paragraph do not apply in the following cases:
(i) if the counterparty knew that the person who concluded the contract as an agent of the other person had no authority to represent;
(ii) if the counterparty was negligent in not knowing that the person who concluded the contract as an agent of the other person had no authority to represent;provided, however, that this does not apply if the person who concluded a contract as an agent of the other person knew themselves to have no authority to represent; or
(iii) if the legal capacity to act of the person who concluded the contract as an agent of the other person was subject to restrictions.<sent-1> <sent-2> if the counterparty of unauthorized agency was negligent in not knowing that the person who concluded a contract holding himself/herself out as an agent of another person had no authority of agency,
he/she may not pursue the liability of the unauthorized agent in civil code.<sent-2>",1
"<sent-1> article 111
(1) the authority to represent ceases to exist upon:
(i) death of the principal; and
(ii) death of the agent, or being given an order commencing bankruptcy proceeding or a decision for commencement of guardianship against the agent.
(2) the authority to represent by mandate ceases to exist, other than on the grounds set forth in the respective items of the preceding paragraph, upon the termination of the mandate.<sent-1> <sent-2> the authority of agency shall be terminated upon ruling for commencement of guardianship against the agent.<sent-2>",1
"<sent-1> article 106
(1) a subagent represents the principal with respect to acts within the scope of the authority thereof.
(2) a subagent has the same rights and obligations as an agent in relation to the principal and third parties within the scope of that subagent's authority.<sent-1> <sent-2> a guardian of adult may not appoint its sub-agent unless there is an unavoidable reason to do so.<sent-2>",0
"<sent-1> article 106
(1) a subagent represents the principal with respect to acts within the scope of the authority thereof.
(2) a subagent has the same rights and obligations as an agent in relation to the principal and third parties within the scope of that subagent's authority.
article 643
a mandate becomes effective when a first party asks a second party with performing a juridical act, and the second party accepts this.
article 650
(1) if the mandatary has expended costs found to be necessary for the administration of the mandated business, the mandatary may claim reimbursement of those costs from the mandator and any interest on the same from the day the costs were expended.
(2) if the mandatary has borne any obligation found to be necessary for the administration of the mandated business, the mandatary may demand that the mandator perform the obligation on the mandatary's behalf. in such cases, if the obligation has not yet fallen due, the mandatary may require the mandator to tender reasonable security.
(3) if a mandatary incurs loss or damage that is not due to the negligence of the mandatary in order to administer the mandated business, the mandatary may claim compensation for this from the mandator.<sent-1> <sent-2> in cases where a privetely appointed agent appointed its sub-agent when there is an unavoidable reason to do so,
even if the sub-agent has incurred costs found to be necessary for the administration of the mandated business,
he/she may not claim reimbursement of those costs from the principal.<sent-2>",0
"<sent-1> article 101
(1) if the validity of a manifestation of intention that an agent has made to the other party is to be influenced by the absence of intention; by mistake, fraud, or duress; or by the knowledge of or negligence in not knowing of a particular circumstance; whether or not any such fact was present is decided as it concerns the agent.
(2) if the validity of a manifestation of intention that the other party has made to the agent is to be influenced by the recipient's knowledge of or negligence in not knowing of a particular circumstance, whether or not any such fact was present is decided as it concerns the agent.
(3) if an agent who has been entrusted with performing a specific juridical act performs that act, the principal may not assert that the agent did not know of any particular circumstance of which the principal knew. the same applies to any circumstance of which the principal did not know due to the principal's own negligence.
article 99
(1) a manifestation of intention that an agent makes indicating that they will be making a manifestation of intention on behalf of the principal within the scope of the agent's authority binds the principal directly.
(2) the provisions of the preceding paragraph apply mutatis mutandis to a manifestation of intention that a third party makes to an agent.
article 96
(1) a manifestation of intention based on fraud or duress is voidable.
(2) if a third party commits a fraud inducing a first party to make a manifestation of intention to a second party, that manifestation of intention is voidable only if the second party knew or could have known that fact.
(3) the rescission of a manifestation of intention induced by fraud under the provisions of the preceding two paragraphs may not be duly asserted against a third party in good faith acting without negligence.<sent-1> <sent-2> in cases where the agent (b) for (a) concluded a contract for sale by (c)'s fraud,
(b) may rescind the contract for sale;
however, (a) may not rescind it.<sent-2>",0
"<sent-1> article 177
acquisitions of, losses of and changes in real rights on immovables may not be duly asserted against any third parties, unless the same are registered pursuant to the applicable provisions of the real property registration act (act no. 123 of 2004) and other laws regarding registration.
article 361
beyond what is provided for in this section, the provisions of the next chapter (mortgages) apply mutatis mutandis to pledges of immovables, provided that it is not inconsistent with the nature of the same.
article 373
if more than one mortgage is created with respect to the same immovables, the order of priority of those mortgages follows the chronological order of their registration.
article 339
statutory liens registered in accordance with the provisions of the preceding two articles may be exercised prior to mortgages.
article 337
in order to preserve the effectiveness of statutory liens for preservation of immovables, registration must be carried out immediately after the completion of the act of preservation.
article 338
(1) in order to preserve the effectiveness of statutory liens for construction work for immovables, the budgeted expenses of the construction work must be registered prior to the commencement of the same.in this case, if the expenses of the construction work exceed the budgeted amount, a statutory lien does not exist with respect to the amount in excess of the same.
(2) the amount of increase in value of immovables that resulted from construction work must be evaluated by an appraiser appointed by the court at the time of the participation in the distribution.<sent-1> <sent-2> the order of priority of special statutory liens,pledges and mortgages with respect to the same immovable properties shall follow the chronological order of their registration.<sent-2>",0
"<sent-1> article 304
(1) a statutory lien may also be exercised against things including monies that the obligor is to receive as a result of the sale, lease or loss of, or damage to, the subject matter of the statutory lien;provided, however, that the holder of the statutory lien must attach the same before the payment or delivery of the monies or other thing.
(2) the provisions of the preceding paragraph also apply to the consideration for real rights created by the obligor on the subject matter of the statutory lien.
article 350
the provisions of articles 296 through 300 and those of article 304
apply mutatis mutandis to pledges.
article 372
the provisions of article 296, article 304
and article 351
apply mutatis mutandis to mortgages.<sent-1> <sent-2> extension of security interest to proceeds of collateral may be done with respect to a right of retention, a statutory lien, a pledge and a mortgage.<sent-2>",0
"<sent-1> article 302
a right of retention is extinguished if the holder of the right of retention loses possession of the thing retained;provided, however, that this does not apply if the thing retained is leased or it is made the subject of a pledge pursuant to the provisions of article 298, paragraph (2).<sent-1> <sent-2> a right of retention shall not be extinguished even if the holder of the right of retention loses possession of the thing retained, but ,in this case, this right may not be asserted against third parties.<sent-2>",0
"<sent-1> article 334
if there is conflict between a statutory lien and a pledge on movables, the pledgee of those movables has the same rights as those of the holder of a statutory lien of the first rank under article 330.
article 330
(1) if there are competing special statutory liens against the same movables, the order of priority follows the order set forth below.in this case, if there are two or more preservers with respect to the statutory liens for preservation of movables set forth in item (ii), a new preserver has priority over previous preservers:
(i) statutory liens for leases of immovables, lodging at hotels and transportation;
(ii) statutory liens for the preservation of movables; and
(iii) statutory liens for the sale of movables, the supply of seeds and seedlings or fertilizer, agricultural labor and industrial labor.
(2) in the cases referred to in the preceding paragraph, if a holder of a statutory lien ranked first knew at the time of acquiring the relevant claim of the existence of a holder of a statutory lien of the second or third rank, that holder may not exercise the relevant rights of priority against those persons. the same applies to the exercise against persons that have preserved things on behalf of the holder of a statutory lien of the first rank.
(3) regarding fruits, the first rank belongs to persons who engage in agricultural labor, the second rank belongs to persons that supply seeds and seedlings or fertilizer, and the third rank belongs to lessors of land.<sent-1> <sent-2> the statutory lien over movables shall prevail over the pledge of movables.<sent-2>",0
"<sent-1> article 295
(1) if a possessor of a thing belonging to another person has a claim that has arisen in relation to that thing, that possessor may retain that thing until that claim is satisfied;provided, however, that this does not apply if the relevant claim has not yet fallen due.
(2) the provisions of the preceding paragraph do not apply if possession commenced by means of a tortious act.<sent-1> <sent-2> for the formation of rights of retention under civil code, existence of a claim that has arisen with respect to the subject matter and possession of the subject matter by the obligee are required, but it is not required that the obligee possess the subject matter at the time of the formation of the claim.<sent-2>",1
"<sent-1> article 316
if a lessor has received a security deposit prescribed in article 622-2, paragraph (1), the lessor has a statutory lien solely against the portion of the lessor's claim that will not be satisfied by that security deposit.<sent-1> <sent-2> in cases where the lessee does not pay rent,
even if the lessor of a building has received a security deposit and that security deposit will satisfy unpaid rent,
he/she shall have a statutory lien.<sent-2>",0
"<sent-1> article 330
(1) if there are competing special statutory liens against the same movables, the order of priority follows the order set forth below.in this case, if there are two or more preservers with respect to the statutory liens for preservation of movables set forth in item (ii), a new preserver has priority over previous preservers:
(i) statutory liens for leases of immovables, lodging at hotels and transportation;
(ii) statutory liens for the preservation of movables; and
(iii) statutory liens for the sale of movables, the supply of seeds and seedlings or fertilizer, agricultural labor and industrial labor.
(2) in the cases referred to in the preceding paragraph, if a holder of a statutory lien ranked first knew at the time of acquiring the relevant claim of the existence of a holder of a statutory lien of the second or third rank, that holder may not exercise the relevant rights of priority against those persons. the same applies to the exercise against persons that have preserved things on behalf of the holder of a statutory lien of the first rank.
(3) regarding fruits, the first rank belongs to persons who engage in agricultural labor, the second rank belongs to persons that supply seeds and seedlings or fertilizer, and the third rank belongs to lessors of land.<sent-1> <sent-2> in cases where a lessee of a building has not paid the purchase money with respect to the sale of a dresser for a furniture store and has not paid the rent for the lessor,
the furniture store's statutory lien with respect to the dresser shall prevail over the lessor's statutory lien with respect to the same.<sent-2>",0
"<sent-1> article 306
a person that has a claim arising from the causes set forth below has a statutory lien over the entire assets of the obligor:
(i) expenses for the common benefit;
(ii) an employer-employee relationship;
(iii) funeral expenses; or
(iv) the supply of daily necessaries.
article 308
statutory liens for employer-employee relationships exist with respect to salaries and other claims that arise from the employer-employee relationship between the obligor and the employee.<sent-1> <sent-2> if a company does not pay salary, the employee shall have a statutory lien with respect to the salary, regardless of the unpaid period, over the entire property of the company.<sent-2>",1
"<sent-1> article 308
statutory liens for employer-employee relationships exist with respect to salaries and other claims that arise from the employer-employee relationship between the obligor and the employee.
article 306
a person that has a claim arising from the causes set forth below has a statutory lien over the entire assets of the obligor:
(i) expenses for the common benefit;
(ii) an employer-employee relationship;
(iii) funeral expenses; or
(iv) the supply of daily necessaries.
article 311
a person that has a claim arising from the causes set forth below has a statutory lien against specific movables of the obligor:
(i) a lease of immovables;
(ii) a lodging at a hotel;
(iii) the transportation of passengers or luggage;
(iv) the preservation of movables;
(v) the sale of movables;
(vi) the supply of seeds and seedlings or fertilizer (including eggs of silkworms or mulberry leaves provided to feed silkworms; the same applies hereinafter);
(vii) agricultural labor; or
(viii) industrial labor.
article 329
(1) if there are competing general statutory liens, the order of priority follows the order set forth in each item of article 306.
(2) ife there are competing a general statutory lien and a special statutory lien, the special statutory lien has priority over the general statutory lien;provided, however, that statutory liens on expenses for the common benefit have priority being effective against all obligees who benefit from the same.<sent-1> <sent-2> in cases where a company has not paid the purchase money with respect to the sale of refrigerators for an electronics store and it has not paid salaries for its employees,
the electronics store's statutory lien with respect to the refrigerators shall prevail over employees's statutory lien with respect to the same.<sent-2>",1
"<sent-1> article 335
(1) holders of general statutory liens cannot be paid out of immovables unless they are first paid out of property other than immovables and a claim that is not satisfied remains.
(2) with respect to immovables, holders of general statutory liens must first be paid out of those that are not the subject matters of special security.
(3) if holders of general statutory liens fail to participate in distributions in accordance with the provisions of the preceding two paragraphs, they may not exercise their statutory liens against registered third parties with respect to amounts that would have been paid to them if they had participated in the distribution.
(4) the provisions of the preceding three paragraphs do not apply if the proceeds of immovables are distributed prior to the proceeds of assets other than immovables, or if the proceeds of immovables that are the subject matter of a special security are distributed prior to the proceeds of other immovables.<sent-1> <sent-2> in cases where an obligor owns an immovable property and a movable property which are not the subject of an agreed security interest, a right of retention and a special statutory lien,
the holders of general statutory liens are first paid out of the immovable property,
and they are paid out of the movable property only if the claim that is not satisfied remains.<sent-2>",0
"<sent-1> article 372
the provisions of article 296, article 304
and article 351
apply mutatis mutandis to mortgages.
article 296
a holder of a right of retention may exercise that holder's rights against the whole of the thing retained until the relevant claim is satisfied in its entirety.<sent-1> <sent-2> because mortgages are rights which grasp value of the subject, even in the case where an amount of a secured claim exceeds the value of the mortgaged immovable properties, a mortgage shall be extinguished if a third party pledgor pays an amount equivalent to value of the subject.<sent-2>",0
"<sent-1> article 371
if there is a default with respect to a claim secured by a mortgage, the mortgage extends to the fruits of the mortgaged immovables derived after the default.<sent-1> <sent-2> even if there is a default with respect to a claim secured by a mortgage, the mortgage shall not extend to the fruits of the mortgaged immovable properties derived after the default.<sent-2>",0
"<sent-1> article 378
if a third party that purchases the ownership or superficies of a mortgaged immovables pays the price of the same to a mortgagee at the request of the same mortgagee, that mortgage is terminated for the benefit of that third party.<sent-1> <sent-2> if a mortgagee demands that a third party who purchases the ownership of mortgaged immovable properties pay the price of the same to the relevant mortgagee, the third party must respond to the request.<sent-2>",0
"<sent-1> article 398-12
(1) before the principal is crystallized, a revolving mortgagee may assign a revolving mortgage, with the approval of the mortgagor of the revolving mortgage.
(2) a revolving mortgagee may divide the revolving mortgage into two revolving mortgages and assign either of the same pursuant to the provisions of the preceding paragraph.in this case, the rights for which that revolving mortgage is the subject matter is extinguished with respect to the revolving mortgage that was assigned.
(3) in order to effect an assignment under the provisions of the preceding paragraph, the approval of the person that holds the rights for which that revolving mortgage is the subject matter must be obtained.
article 398-13
before the principal is crystallized, a revolving mortgagee may, with the approval of the mortgagor of the revolving mortgage, effect a partial assignment of the revolving mortgage (meaning assignments of revolving mortgages that the assignor effects without dividing the revolving mortgage in order to co-own the same with the assignee; hereinafter the same applies in this section).<sent-1> <sent-2> before the principal is fixed, a revolving mortgagee may assign a revolving mortgage or effect a partial assignment of the revolving mortgage, without the approval of the revolving mortgagor.<sent-2>",0
"<sent-1> article 398-4
(1) the scope of the claims to be secured by a revolving mortgage may be changed if the change is effected before the principal is crystallized. the same applies with respect to change of obligors.
(2) in order to effect the changes referred to in the preceding paragraph, it is not required that the approval of third parties including subordinated mortgagee be obtained.
(3) if the change under paragraph (1) is not registered before the principal is crystallized, it is deemed that the change was not effected.<sent-1> <sent-2> when the scope of the claims to be secured by a revolving mortgage is altered before the principal is fixed, the approval of subordinated obligees has to be obtained.<sent-2>",0
"<sent-1> article 398-4
(1) the scope of the claims to be secured by a revolving mortgage may be changed if the change is effected before the principal is crystallized. the same applies with respect to change of obligors.
(2) in order to effect the changes referred to in the preceding paragraph, it is not required that the approval of third parties including subordinated mortgagee be obtained.
(3) if the change under paragraph (1) is not registered before the principal is crystallized, it is deemed that the change was not effected.<sent-1> <sent-2> if the alteration of obligors with respect to a revolving mortgage is not registered before the principal is fixed, it shall be deemed that such alteration was not effected.<sent-2>",1
"<sent-1> article 398-6
(1) with respect to the principal secured by a revolving mortgage, the date when the principal is to be crystallized may be specified or changed.
(2) the provisions of article 398-4, paragraph (2) apply mutatis mutandis to the cases referred to in the preceding paragraph.
(3) the date under paragraph (1) must be within five years of the day when the date was prescribed or changed.
(4) if registration with respect to a change in the date under paragraph (1) is not effected before the old date, the principal secured is crystallized on that old date.<sent-1> <sent-2> with respect to the principal secured by a revolving mortgage,
if the date when the principal is to be fixed is not prescribed,
the revolving mortgage shall be void.<sent-2>",0
"<sent-1> article 398-3
(1) a revolving mortgagee may exercise the relevant revolving mortgage up to the maximum amount with respect to all of crystallized principal as well as periodic payments including interest and compensation for loss or damage resulting from failure to perform obligations.
(2) if a claim under a negotiable instrument or check or electronically recorded monetary claim acquired from causes other than the transactions with the obligor is agreed to be treated as a claim to be secured by a revolving mortgage, and any of the following grounds exist, that revolving mortgage may be exercised only with respect to claims acquired before those grounds arose;provided, however, that even with respect to claims acquired after the grounds arose, the exercise of the revolving mortgage is not precluded as far as the claims were acquired without knowledge of those grounds:
(i) the suspension of payments by the obligor;
(ii) a petition to commence bankruptcy proceeding, the commencement of rehabilitation proceeding, the commencement of reorganization proceeding or the commencement for special liquidation with respect to the obligor; or
(iii) a petition for commencement of auction procedure in relation to a mortgaged immovables or attachment for disposition of delinquency.<sent-1> <sent-2> the revolving mortgage which the principal is fixed secures
not only fixed payments of principal but also interest
up to the maximum amount.<sent-2>",1
"<sent-1> article 428
the provisions of the following subsection (joint and several claims) (excluding the provisions of articles 433 and 435) apply mutatis mutandis if the subject matter of a claim is indivisible by nature and the claim is held by two or more obligees.<sent-1> <sent-2> a monetary claim may not be made indivisible due to the manifestation of intention of the parties involved.<sent-2>",0
"<sent-1> article 429
even if there is a novation or release between one of the obligees of an indivisible claim and the obligor, other obligees may request the obligor to perform the obligation in whole. in such a case, the benefit which should have been allocated to that one obligee if that obligee did not lose the relevant right must be reimbursed to the obligor.<sent-1> <sent-2> even if one of the obligees of an indivisible claim releases the obligor from the claim, other obligees may request the obligor to perform the obligation in whole.<sent-2>",1
"<sent-1> article 406
if the subject matter of the claim is to be determined by a choice being made from among more than one performance, the right to choose belongs to the obligor.<sent-1> <sent-2> if the subject of the claim is to be identified by way of choice among more than one performance, the right to make the choice shall vest in the obligee.<sent-2>",0
"<sent-1> article 499
a person that has performed the obligation for the benefit of the obligor is subrogated to the claim of the obligee.<sent-1> <sent-2> a third party who effects an effective performance not against the will of the obligor shall be subrogated by operation of law to the claim of the obligee by effecting performance.<sent-2>",1
"<sent-1> article 549
gifts become effective by the manifestation of intention by one of the parties to give a certain property to the other party gratuitously, and the acceptance of the other party thereof.<sent-1> <sent-2> gifts shall become effective by the manifestation by one of the parties of his/her intention to give his/her property to the other party gratuitously, and the acceptance of the other party thereof;
therefore, gifts shall not become effective if one of the parties to recieve property offers the gift and the other party accept the offer.<sent-2>",0
"<sent-1> article 572
even if the seller makes a special agreement to the effect that the seller does not warrant in the case prescribed in the main clause of article 562, paragraph (1) or article 565, the seller may not be released from that responsibility with respect to any fact that the seller knew but did not disclose, and with respect to any right that the seller personally created for or assigned to a third party.<sent-1> <sent-2> in cases where there is a special agreement, in a contract of sale, to the effect that the seller will not provide the warranties against defects,
if the seller knew but did not disclose that there is any latent defect in the subject matter of a sale,
he/she may not be released from the warranties against defects.<sent-2>",1
"<sent-1> article 613
(1) if a lessee lawfully subleases a leased thing, the sublessee is liable to perform an obligation based on the sublease directly to the lessor, to the extent of the scope of the lessee's obligation based on the lease between the lessor and the lessee. in such a case, advance payment of rent may not be duly asserted against the lessor.
(2) the provisions of the preceding paragraph do not preclude the lessor from exercising rights against the lessee.
(3) if the lessee lawfully subleases a leased thing, the lessor may not duly assert against the sublessee the cancellation by agreement of the lease with the lessee;provided, however, that this does not apply if, at the time of the cancellation, the lessor has a right to cancel due to non-performance on the part of the lessee.<sent-1> <sent-2> in cases where the parties do not define the time for return in a contract for value of deposit for consumption of money,
the depositor may not demand the return of money
unless he/she issues a notice of demand to the depositary, specifying a reasonable period.<sent-2>",0
"<sent-1> article 652
the provisions of article 620
apply mutatis mutandis to mandates.
article 620
if a lease is cancelled, the cancellation becomes effective solely toward the future. in such a case, the cancellation does not preclude a claim for compensation for loss or damage.<sent-1> <sent-2> in cases where a mandate is cancelled for default, the cancellation shall be effective solely toward the future.<sent-2>",1
"<sent-1> article 643
a mandate becomes effective when a first party asks a second party with performing a juridical act, and the second party accepts this.
article 656
the provisions of this section apply mutatis mutandis to entrustments of business that do not constitute juridical acts.<sent-1> <sent-2> a quasi-mandate shall be effective even if it is not made in writing but a mandate shall not be effective unless it is made in writing.<sent-2>",0
"<sent-1> article 675
(1) a creditor of a partnership may exercise the rights of the creditor against the partnership property.
(2) a creditor of a partnership may, at the choice of the creditor, exercise the rights of the creditor against each partner in proportion to their shares of loss or in equal proportions;provided, however, that if a creditor of a partnership knew the proportion of each partner's share of loss at the time of occurrence of the claim, the exercise of the creditor's rights is based on those proportions.<sent-1> <sent-2> if a creditor of a partnership did not know, when his/her claim arose, the proportions of the partners' shares of losses, the creditor may exercise his/her rights against each partner in equal proportions.<sent-2>",1
"<sent-1> article 677
a partner's creditor may not exercise the rights of that creditor against the partnership property.<sent-1> <sent-2> an obligor of a partnership may set off his/her obligation against his/her claim against the partners.<sent-2>",0
"<sent-1> article 679
beyond the cases referred to in the preceding article, partners withdraw on the following grounds:
(i) the partner dies;
(ii) the partner is subject to an order commencing bankruptcy proceeding;
(iii) the partner is subject to a decision for the commencement of guardianship;
(iv) the partner has been expelled.
article 681
(1) accounts as between the withdrawing partner and other partners must be settled according to the status of the partnership property as at the time of the withdrawal.
(2) the interest of the withdrawing partner may be refunded in money, regardless of the kind of the withdrawing partner's contribution.
(3) with respect to any matter not yet completed at the time of the withdrawal, accounts may be made up subsequent to the completion of that matter.<sent-1> <sent-2> a partnership shall be dissolved on the successful completion of the business that is its object.<sent-2>",0
"<sent-1> article 705
a person that has paid money or delivered anything as performance of an obligation may not demand the return of the money paid or thing delivered if the person knew, at the time, that the obligation did not exist.<sent-1> <sent-2> a person who has tendered anything as performance of an obligation may not demand the return of the thing tendered if the person were negligent in not knowing that the obligation did not exist.<sent-2>",0
"<sent-1> article 369
(1) a mortgagee has the right to have the mortgagee's claim satisfied prior to other obligees out of the immovables that the obligor or a third party provided to secure the obligation without transferring possession.
(2) superficies and farming rights may be the subject matter of a mortgage.in this case, the provisions of this chapter apply mutatis mutandis.<sent-1> <sent-2> both superficies and rights to lease land cannot be the subject matter of a mortgage.<sent-2>",0
"<sent-1> article 606
(1) a lessor assumes an obligation to effect repairs necessary for using and making profit of the leased thing;provided, however, that this does not apply if repairs are necessary due to any grounds attributable to the lessee.
(2) a lessee may not refuse if the lessor seeks to engage in an act that is necessary for the preservation of the leased thing.<sent-1> <sent-2> an owner of the land shall not assume an obligation to a superficiary to make the land available, but a lessor shall assume an obligation to a lessee to make the land available.<sent-2>",1
"<sent-1> article 612
(1) a lessee may not assign the lease or sublease a leased thing without obtaining the approval of the lessor.
(2) if the lessee allows any third party to make use of or take the profits of a leased thing in violation of the provisions of the preceding paragraph, the lessor may cancel the contract.<sent-1> <sent-2> a superficiary may assign the superficies without obtaining the approval of the owner of the land but a lessee may not assign the lessee's rights without obtaining the approval of the lessor or the court's permission in lieu of it.<sent-2>",1
